Provincia,Partido,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G,link,Latitud,Longitud,posee_conectividad
SAN JUAN,Albardón,Villa General San Martin,0,NO,NO,NO,NO,NO,SI,NO,NO,NO,,-31.421071066377,-68.4907605706737,SI
SAN JUAN,Albardón,Villa General San Martín - Campo Afuera,22046,NO,NO,NO,NO,NO,SI,NO,NO,NO,70007020,-31.421071066377,-68.4907605706737,SI
SAN JUAN,Angaco,Las Tapias,1563,NO,NO,NO,NO,NO,NO,SI,NO,NO,70014010,-31.4084472492778,-68.3999429561259,SI
SAN JUAN,Angaco,Villa El Salvador,0,NO,SI,NO,NO,NO,SI,NO,SI,SI,,-31.4454020414681,-68.417640160613,SI
SAN JUAN,Angaco,Villa El Salvador - Villa Sefair,4472,NO,NO,NO,NO,NO,SI,NO,NO,NO,70014020,-31.4454020414681,-68.417640160613,SI
CABA,COMUNA 08,VILLA SOLDATI,46779,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.6654688444976,-58.4465225253229,SI
CORDOBA,Río Segundo,Colazo,1598,NO,NO,NO,SI,SI,NO,SI,SI,SI,14119050,-31.964293093898,-63.3834011052136,SI
CORDOBA,Río Segundo,Colonia Videla,78,NO,NO,NO,NO,NO,NO,NO,NO,NO,14119060,-31.9175044736895,-63.5047159461534,NO
CORDOBA,Río Segundo,Costasacate,1480,SI,NO,NO,SI,NO,SI,SI,SI,SI,14119070,-31.6470984739179,-63.7598955842163,SI
CORDOBA,Río Segundo,Impira,163,NO,NO,NO,NO,NO,NO,NO,SI,NO,14119080,-31.7965929244084,-63.6511207667299,SI
CORDOBA,Río Segundo,Laguna Larga,7437,SI,NO,NO,SI,NO,SI,SI,SI,SI,14119090,-31.7783987221778,-63.8027369015332,SI
FORMOSA,Patiño,Juan G. Bazán,413,NO,NO,NO,NO,NO,SI,NO,NO,SI,34035090,-24.5418137126365,-60.8341896995338,SI
SAN LUIS,Libertador Grl. San Martín,Las Lagunas,111,NO,NO,NO,NO,NO,SI,NO,NO,NO,74063040,-32.6298120296294,-65.551144128608,SI
CORDOBA,Río Segundo,Las Junturas,1748,SI,NO,NO,SI,SI,NO,SI,SI,SI,14119100,-31.8313972998615,-63.4506364545889,SI
CORDOBA,Río Segundo,Los Chañaritos,219,SI,NO,NO,SI,NO,SI,SI,NO,SI,14119110,-31.4021377541587,-63.3321030427196,SI
CORDOBA,Río Segundo,Luque,6253,SI,SI,NO,SI,NO,SI,SI,SI,SI,14119120,-31.6468736294787,-63.344798299585,SI
CORDOBA,Río Segundo,Manfredi,961,SI,NO,NO,NO,NO,NO,SI,SI,SI,14119130,-31.8440585633394,-63.7460746070431,SI
CORDOBA,Río Segundo,Matorrales,972,NO,NO,NO,NO,NO,NO,SI,SI,SI,14119140,-31.7144720415401,-63.5118521462999,SI
CORDOBA,Río Segundo,Oncativo,13180,SI,SI,NO,SI,NO,SI,SI,SI,SI,14119150,-31.912835805369,-63.6836820317482,SI
CORDOBA,Río Segundo,Pilar,14735,SI,NO,NO,SI,NO,SI,SI,SI,SI,14119160,-31.6804516863719,-63.8814979795567,SI
CORDOBA,Río Segundo,Pozo del Molle,5680,NO,SI,NO,NO,NO,NO,SI,SI,SI,14119170,-32.0194389864602,-62.9199182599484,SI
CORDOBA,Río Segundo,Rincón,517,NO,SI,NO,NO,NO,SI,SI,SI,SI,14119180,-31.595385474428,-63.6155414282074,SI
CORDOBA,San Alberto,San Huberto,116,NO,NO,NO,SI,NO,SI,NO,NO,NO,14126130,-31.832529380563,-64.9856729137672,SI
BUENOS AIRES,Esteban Echeverría,Luis Guillón,46649,SI,SI,SI,SI,NO,SI,SI,SI,SI,6260010,-34.800196435999,-58.4530964052639,SI
BUENOS AIRES,Esteban Echeverría,Monte Grande,135893,SI,SI,SI,SI,SI,SI,SI,SI,SI,6260010,-34.8191368630736,-58.4726947603508,SI
BUENOS AIRES,Esteban Echeverría,Zona Aeropuerto Internacional Ezeiza,14,SI,NO,NO,NO,NO,NO,SI,NO,NO,6260010,-34.8128216283518,-58.5521650062885,SI
BUENOS AIRES,Exaltación de la Cruz,Arroyo de la Cruz,243,NO,NO,NO,NO,NO,SI,NO,SI,SI,6266010,-34.3363786908945,-59.1094149717708,SI
BUENOS AIRES,Exaltación de la Cruz,Capilla del Señor (Est. Capilla),9244,SI,NO,SI,SI,NO,NO,SI,SI,SI,6266020,-34.2912108668035,-59.1015232724441,SI
BUENOS AIRES,Exaltación de la Cruz,Diego Gaynor,236,NO,NO,NO,NO,NO,NO,NO,NO,NO,6266030,-34.288973975279,-59.222781222713,NO
BUENOS AIRES,Exaltación de la Cruz,El Remanso,0,NO,NO,NO,NO,NO,NO,SI,SI,SI,,-34.4149477393736,-59.086281182388,SI
BUENOS AIRES,Exaltación de la Cruz,Los Cardales,7174,SI,SI,SI,NO,SI,NO,SI,SI,SI,6266040,-34.3300736993853,-58.9885651588167,SI
BUENOS AIRES,Exaltación de la Cruz,Parada Orlando,1207,NO,NO,NO,NO,NO,SI,NO,NO,NO,6266050,-34.3273003551547,-59.0759905460338,SI
BUENOS AIRES,Exaltación de la Cruz,Parada Robles - Pavón,8008,SI,NO,NO,SI,NO,NO,SI,SI,SI,6266060,-34.3581118951493,-59.0310010709452,SI
SAN JUAN,Calingasta,Barreal - Villa Pituil,3463,NO,NO,SI,NO,NO,SI,SI,SI,NO,70021010,-31.6528323304108,-69.4815385910816,SI
SAN JUAN,Calingasta,Calingasta,2198,NO,NO,NO,NO,NO,SI,SI,SI,NO,70021020,-31.335410441528,-69.4273817834109,SI
SAN JUAN,Calingasta,Tamberías,988,NO,NO,NO,NO,NO,SI,SI,SI,NO,70021030,-31.46037726198,-69.4229130996947,SI
SAN JUAN,Calingasta,Villa Pituil,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-31.6528323304108,-69.4815385910816,NO
SAN JUAN,Capital,San Juan,109123,SI,SI,SI,SI,SI,SI,SI,SI,SI,70028010,-31.5371970378027,-68.5250183173793,SI
SAN JUAN,Caucete,Barrio Justo P. Castro IV,589,NO,NO,NO,NO,NO,NO,NO,NO,NO,70035015,-31.6283025583976,-68.3008272782109,NO
SAN JUAN,Caucete,Bermejo,484,NO,NO,NO,NO,SI,NO,NO,NO,NO,70035010,-31.5918363542723,-67.6623620492559,SI
SAN JUAN,Caucete,Caucete,28222,SI,NO,NO,NO,NO,SI,SI,SI,SI,70035020,-31.6514787868907,-68.2821404352408,SI
SAN JUAN,Caucete,El Rincón,553,NO,NO,NO,NO,NO,NO,NO,NO,NO,70035030,-31.6648793452851,-68.3211580078388,NO
SAN JUAN,Caucete,Las Talas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-31.6009569892315,-68.2979743657121,NO
SAN JUAN,Caucete,Las Talas - Los Médanos,805,NO,NO,NO,NO,NO,NO,NO,NO,NO,70035040,-31.6009569892314,-68.2979743657121,NO
SAN JUAN,Caucete,Los Medanos,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-31.6267504756331,-68.2618585178493,NO
SAN JUAN,Caucete,Marayes,99,NO,NO,NO,NO,NO,NO,NO,NO,NO,70035050,-31.4776695630337,-67.3093651877693,NO
SAN JUAN,Caucete,Pie de Palo,817,NO,NO,NO,NO,NO,NO,NO,NO,SI,70035060,-31.6609347801137,-68.2204015492999,SI
SAN JUAN,Caucete,Vallecito,404,NO,NO,NO,NO,NO,NO,NO,NO,NO,70035070,-31.7403744670002,-67.9885245900589,NO
SAN JUAN,Caucete,Villa Independencia,823,NO,NO,NO,NO,NO,NO,NO,NO,NO,70035080,-31.6245292071939,-68.3138150331219,NO
SAN JUAN,Chimbas,Chimbas,87258,SI,NO,SI,SI,NO,SI,SI,SI,SI,70042010,-31.4929011532856,-68.4840477499344,SI
SAN JUAN,Chimbas,El Mogote,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-31.4800263304441,-68.4821821646732,NO
BUENOS AIRES,Marcos Paz,Marcos Paz,50460,SI,SI,SI,SI,SI,SI,SI,SI,SI,6525020,-34.7965436888808,-58.8778211205753,SI
BUENOS AIRES,Mercedes,Goldney,85,NO,NO,NO,NO,NO,NO,NO,NO,NO,6532005,-34.6029546709308,-59.288213732192,NO
BUENOS AIRES,Mercedes,Gowland,1738,NO,NO,NO,NO,NO,SI,NO,SI,SI,6532010,-34.652429281715,-59.3523186300108,SI
BUENOS AIRES,Mercedes,Jorge Born,191,NO,NO,NO,NO,NO,SI,NO,NO,NO,6532030,-34.69896,-59.31944,SI
BUENOS AIRES,Mercedes,Mercedes,56116,SI,SI,SI,SI,SI,SI,SI,SI,SI,6532020,-34.6521715354886,-59.4295981722689,SI
BUENOS AIRES,Mercedes,Tomás Jofré,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,6532020,-34.698955554941,-59.3194428313109,NO
BUENOS AIRES,Merlo,Libertad,112806,SI,SI,SI,SI,SI,SI,SI,SI,SI,6539010,-34.7085422423529,-58.6795867252566,SI
BUENOS AIRES,Merlo,Mariano Acosta,60717,SI,SI,NO,SI,NO,SI,SI,SI,SI,6539010,-34.7154808073462,-58.7976740413845,SI
BUENOS AIRES,Merlo,Merlo,274130,SI,SI,SI,SI,SI,SI,SI,SI,SI,6539010,-34.6823277014068,-58.7436432079669,SI
BUENOS AIRES,Ezeiza,Aeropuerto Internacional Ezeiza,5651,SI,SI,SI,SI,SI,NO,SI,SI,SI,6270010,-34.8128216283518,-58.5521650062885,SI
BUENOS AIRES,Ezeiza,Canning,3444,SI,SI,SI,SI,NO,SI,SI,SI,SI,6270010,-34.8962283957338,-58.5087006002723,SI
BUENOS AIRES,Ezeiza,Carlos Spegazzini,25990,SI,SI,SI,SI,NO,SI,SI,SI,SI,6270010,-34.9338489869515,-58.5780017334776,SI
BUENOS AIRES,Ezeiza,José Maria Ezeiza,56219,SI,SI,SI,SI,SI,SI,SI,SI,SI,6270010,-34.8536100103068,-58.5195521653909,SI
BUENOS AIRES,Ezeiza,La Unión,33227,SI,SI,NO,SI,SI,NO,SI,SI,SI,6270010,-34.8503859677023,-58.5558695462288,SI
BUENOS AIRES,Ezeiza,Tristán Suarez,37944,SI,SI,SI,SI,NO,SI,SI,SI,SI,6270010,-34.8851527149847,-58.5700335845498,SI
BUENOS AIRES,Florencio Varela,Bosques,64077,SI,SI,SI,SI,NO,SI,SI,SI,SI,6274010,-34.827580702831,-58.2229120039488,SI
ENTRE RIOS,Uruguay,Colonia Elía,741,NO,NO,NO,NO,NO,SI,SI,NO,SI,30098030,-32.6723717845853,-58.325119237234,SI
ENTRE RIOS,Uruguay,Concepción del Uruguay,72528,SI,SI,SI,SI,NO,SI,SI,SI,SI,30098040,-32.4853601673728,-58.2320517380782,SI
ENTRE RIOS,Uruguay,Estancia San Pedro,0,NO,NO,NO,NO,NO,SI,NO,NO,NO,,-32.2669,-58.6294,SI
ENTRE RIOS,Uruguay,Herrera,1251,SI,NO,NO,NO,NO,SI,SI,NO,SI,30098060,-32.434613979879,-58.6330137118779,SI
ENTRE RIOS,Uruguay,Las Moscas,383,NO,NO,NO,SI,NO,SI,SI,NO,SI,30098070,-32.0926666859344,-58.9575923552082,SI
ENTRE RIOS,Uruguay,Líbaros,230,NO,NO,NO,NO,NO,SI,SI,NO,NO,30098080,-32.2629479332194,-58.9066108120783,SI
ENTRE RIOS,Uruguay,Pronunciamiento,976,NO,NO,NO,SI,NO,SI,SI,SI,SI,30098100,-32.3456507831337,-58.4438591145895,SI
ENTRE RIOS,Uruguay,Rocamora,281,NO,NO,NO,NO,NO,SI,SI,NO,NO,30098110,-32.3459729612346,-58.9697454142681,SI
ENTRE RIOS,Uruguay,Santa Anita,1187,NO,NO,NO,SI,NO,SI,SI,NO,SI,30098120,-32.1762466320214,-58.7864822456477,SI
ENTRE RIOS,Uruguay,Villa Mantero,1427,SI,NO,NO,SI,SI,SI,SI,SI,SI,30098130,-32.3987091260597,-58.7440638984338,SI
ENTRE RIOS,Uruguay,Villa San Justo,1337,NO,NO,NO,SI,NO,SI,SI,SI,SI,30098140,-32.446319897702,-58.4359138343848,SI
ENTRE RIOS,Uruguay,Villa San Marcial (Est. Gobernador Urquiza),639,NO,NO,NO,NO,NO,SI,SI,SI,SI,30098150,-32.1800624013874,-58.9301272035017,SI
ENTRE RIOS,Victoria,Antelo,211,NO,NO,NO,NO,NO,NO,NO,NO,NO,30105010,-32.5338102554011,-60.0356966118049,NO
ENTRE RIOS,Victoria,Charigüé,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-32.9331069681438,-60.5907241451802,NO
ENTRE RIOS,Victoria,Laguna del Pescado,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-32.6900337710703,-60.011835871903,NO
ENTRE RIOS,Victoria,Molino Doll,139,NO,NO,NO,NO,NO,SI,NO,NO,SI,30105040,-32.3100409280054,-60.4202063551195,SI
BUENOS AIRES,Tres Arroyos,Micaela Cascallares (Est. Cascallares),567,NO,NO,NO,SI,NO,SI,SI,SI,SI,6833050,-38.4926790060303,-60.4684232796744,SI
BUENOS AIRES,Tres Arroyos,Orense,2063,NO,NO,NO,SI,NO,SI,SI,SI,SI,6833060,-38.6855169253543,-59.7764287092023,SI
BUENOS AIRES,Tres Arroyos,Reta,495,NO,NO,NO,NO,NO,SI,SI,SI,SI,6833070,-38.8970805514765,-60.343409791669,SI
BUENOS AIRES,Tres Arroyos,San Francisco de Bellocq,523,NO,NO,NO,NO,NO,SI,SI,SI,SI,6833080,-38.6931705173547,-60.0141786926695,SI
BUENOS AIRES,Tres Arroyos,San Mayol,63,NO,NO,NO,NO,NO,SI,NO,NO,NO,6833090,-38.3177365227324,-60.0258421214843,SI
BUENOS AIRES,Tres Arroyos,Tres Arroyos,46867,SI,SI,SI,SI,SI,SI,SI,SI,SI,6833100,-38.3771785795114,-60.2755588939396,SI
BUENOS AIRES,Tres Arroyos,Villa Rodríguez (Est. Barrow),17,NO,NO,NO,NO,NO,NO,NO,NO,SI,6833110,-38.3125817693893,-60.2324995777758,SI
BUENOS AIRES,Tres De Febrero,11 De Septiembre,4402,SI,SI,NO,SI,NO,NO,SI,SI,SI,6840010,-34.566314345456,-58.6183600679169,SI
BUENOS AIRES,Tres De Febrero,Caseros,91280,SI,SI,NO,SI,SI,SI,SI,SI,SI,6840010,-34.608872950993,-58.5636644572416,SI
BUENOS AIRES,Tres De Febrero,Churruca,5846,SI,SI,NO,SI,NO,NO,SI,SI,SI,6840010,-34.5589664800215,-58.6228016204112,SI
BUENOS AIRES,Merlo,Pontevedra,37628,SI,SI,NO,SI,NO,SI,SI,SI,SI,6539010,-34.7467959489481,-58.7060431536772,SI
BUENOS AIRES,Merlo,San Antonio De Padua,42377,SI,SI,SI,SI,NO,SI,SI,SI,SI,6539010,-34.6698581359268,-58.697930436646,SI
BUENOS AIRES,Monte,Abbott,603,NO,NO,NO,NO,NO,SI,SI,SI,SI,6547010,-35.2825062106661,-58.8042619084922,SI
BUENOS AIRES,Monte,San Miguel del Monte (Est. Monte),17005,SI,SI,SI,SI,NO,SI,SI,SI,SI,6547020,-35.4391643240479,-58.8094598355672,SI
BUENOS AIRES,Monte,Zenón Videla Dorna,76,NO,NO,NO,NO,NO,NO,NO,NO,SI,6547030,-35.5447734044526,-58.8855911917932,SI
BUENOS AIRES,Monte Hermoso,Balneario Sauce Grande,118,SI,NO,NO,SI,NO,NO,SI,SI,SI,6553010,-38.995357691335,-61.2152015930805,SI
BUENOS AIRES,Monte Hermoso,Monte Hermoso,6351,SI,NO,NO,SI,NO,NO,SI,SI,SI,6553020,-38.9815065384254,-61.3005457486605,SI
BUENOS AIRES,Moreno,Cuartel V,45231,SI,SI,SI,SI,NO,SI,SI,SI,SI,6560010,-34.5586595722532,-58.8163010886698,SI
BUENOS AIRES,Moreno,Francisco Alvarez,27954,SI,SI,SI,SI,NO,SI,SI,SI,SI,6560010,-34.6073137077479,-58.859942785434,SI
BUENOS AIRES,Florencio Varela,Villa Vatteone,44632,SI,SI,NO,SI,NO,NO,SI,SI,SI,6274010,-34.8303193176345,-58.2635239901185,SI
BUENOS AIRES,Florentino Ameghino,Blaquier,676,NO,NO,NO,NO,SI,SI,SI,SI,SI,6277010,-34.6356616332748,-62.4786821321875,SI
BUENOS AIRES,Florentino Ameghino,Florentino Ameghino,7225,SI,NO,NO,NO,NO,NO,SI,SI,SI,6277020,-34.846677699169,-62.4671575805384,SI
BUENOS AIRES,Florentino Ameghino,Porvenir,156,NO,NO,NO,NO,NO,SI,NO,NO,NO,6277030,-34.9522292183733,-62.2174229886622,SI
BUENOS AIRES,General Alvarado,Centinela del Mar,1,NO,NO,NO,NO,NO,SI,NO,NO,NO,6280005,-38.4348806367321,-58.216863731472,SI
BUENOS AIRES,General Alvarado,Comandante Nicanor Otamendi,6623,NO,NO,SI,SI,SI,SI,SI,SI,SI,6280010,-38.1119335118514,-57.8415353121543,SI
BUENOS AIRES,General Alvarado,Mar del Sur,453,NO,NO,SI,NO,NO,SI,SI,SI,SI,6280020,-38.3446881533109,-57.9920393065731,SI
BUENOS AIRES,General Alvarado,Mechongué,1307,SI,NO,NO,NO,NO,SI,SI,SI,SI,6280030,-38.1486545138318,-58.2230121065801,SI
BUENOS AIRES,General Alvarado,Miramar,29433,SI,SI,SI,SI,SI,SI,SI,SI,SI,6280040,-38.2707429318083,-57.8404714577536,SI
BUENOS AIRES,General Alvear,General Alvear,9812,NO,NO,NO,SI,SI,NO,SI,SI,SI,6287010,-36.0229384341367,-60.0147935726886,SI
BUENOS AIRES,General Arenales,Arribeños,2910,SI,SI,SI,SI,NO,SI,SI,SI,SI,6294010,-34.2101542565966,-61.3548577979495,SI
JUJUY,Doctor Manuel Belgrano,La Almona,42,NO,SI,NO,NO,NO,NO,NO,NO,NO,38021020,-24.2607538226752,-65.395737692293,SI
BUENOS AIRES,Moreno,La Reja,39685,SI,SI,SI,SI,SI,SI,SI,SI,SI,6560010,-34.6452391234366,-58.8380252692761,SI
BUENOS AIRES,Moreno,Moreno,177572,SI,SI,SI,SI,SI,SI,SI,SI,SI,6560010,-34.637632238148,-58.7921362740593,SI
BUENOS AIRES,Moreno,Paso Del Rey,49553,SI,SI,NO,SI,SI,SI,NO,SI,SI,6560010,-34.6353876829627,-58.7503180890016,SI
BUENOS AIRES,Moreno,Trujui,112511,SI,SI,SI,SI,NO,SI,SI,SI,SI,6560010,-34.5941439978594,-58.7557346559769,SI
BUENOS AIRES,Morón,Castelar,107962,SI,SI,NO,SI,NO,SI,SI,SI,SI,6568010,-34.6644131034283,-58.6456427123911,SI
BUENOS AIRES,Morón,El Palomar,59312,SI,SI,SI,SI,SI,SI,SI,SI,SI,6568010,-34.617707172718,-58.601533043415,SI
BUENOS AIRES,Necochea,Energía,63,NO,NO,NO,NO,NO,SI,NO,NO,NO,6581025,-38.5580125335608,-59.3364566671065,SI
SAN LUIS,Libertador Grl. San Martín,Los Comederos,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-32.7289421728431,-65.7305490571348,NO
BUENOS AIRES,Morón,Haedo,39511,SI,SI,SI,SI,NO,SI,SI,SI,SI,6568010,-34.6440661183216,-58.5978176171897,SI
BUENOS AIRES,Morón,Moron,96240,SI,SI,SI,SI,SI,SI,SI,SI,SI,6568010,-34.6652227151167,-58.6190557007973,SI
BUENOS AIRES,Morón,Villa Sarmiento,18082,SI,SI,SI,SI,NO,SI,SI,SI,SI,6568010,-34.6346596523214,-58.5715757135423,SI
BUENOS AIRES,Navarro,José Juan Almeyra,207,NO,NO,NO,NO,NO,NO,NO,NO,NO,6574010,-34.9232643360691,-59.5422519447044,NO
BUENOS AIRES,Navarro,Las Marianas,485,NO,NO,NO,NO,NO,SI,NO,NO,NO,6574020,-35.053926378156,-59.5131011825281,SI
BUENOS AIRES,Navarro,Navarro,13224,SI,SI,SI,SI,SI,SI,SI,SI,SI,6574030,-35.0036066018879,-59.2774163163898,SI
BUENOS AIRES,Navarro,Villa Moll (Est. Moll),592,NO,NO,NO,SI,NO,SI,SI,NO,NO,6574040,-35.0782490606759,-59.651945539681,SI
BUENOS AIRES,Necochea,Claraz,639,NO,NO,NO,NO,NO,SI,SI,NO,NO,6581010,-37.8918269607856,-59.2866977775565,SI
BUENOS AIRES,Necochea,Costa Bonita,0,NO,NO,NO,NO,NO,SI,NO,SI,SI,6581040,-38.559592,-58.6306517,SI
BUENOS AIRES,Tres De Febrero,Saenz Peña,11666,SI,SI,NO,SI,SI,NO,SI,SI,SI,6840010,-34.5992886088748,-58.5320796402641,SI
BUENOS AIRES,Tres De Febrero,Santos Lugares,17205,SI,SI,NO,SI,NO,SI,SI,SI,SI,6840010,-34.5991533496562,-58.5478835120962,SI
BUENOS AIRES,Tres De Febrero,Villa Bosch (Est. Juan Maria Bosch),24967,SI,SI,NO,SI,NO,NO,SI,SI,SI,6840010,-34.5822981982887,-58.5802932642206,SI
BUENOS AIRES,Tres De Febrero,Villa Raffo,7948,SI,SI,NO,SI,NO,NO,SI,SI,SI,6840010,-34.6083090753398,-58.5319718083201,SI
BUENOS AIRES,Tres Lomas,Ingeniero Thompson,150,NO,NO,NO,NO,NO,NO,SI,NO,NO,6847010,-36.6102541131892,-62.9109612139671,SI
BUENOS AIRES,Tres Lomas,Tres Lomas,8061,SI,SI,SI,SI,NO,SI,SI,SI,SI,6847020,-36.458109497037,-62.8621355091327,SI
BUENOS AIRES,Vicente López,Carapachay,14923,SI,SI,NO,SI,NO,NO,SI,SI,SI,6861010,-34.5259149691463,-58.5357639427634,SI
BUENOS AIRES,Vicente López,Florida,47339,SI,SI,NO,SI,NO,SI,SI,SI,SI,6861010,-34.5327432636609,-58.4910979599198,SI
SAN LUIS,Libertador Grl. San Martín,Paso Grande,427,NO,NO,NO,NO,NO,SI,SI,NO,NO,74063050,-32.8769737284291,-65.6345301522077,SI
BUENOS AIRES,Vicente López,Florida Oeste,27261,SI,SI,NO,SI,SI,SI,SI,SI,SI,6861010,-34.5394223366496,-58.5148137943065,SI
BUENOS AIRES,Vicente López,La Lucila,12014,SI,SI,NO,SI,NO,NO,SI,SI,SI,6861010,-34.4985433329471,-58.486582489457,SI
BUENOS AIRES,Vicente López,Munro,35234,SI,SI,SI,SI,SI,SI,SI,SI,SI,6861010,-34.5272623078248,-58.5255060588714,SI
BUENOS AIRES,Vicente López,Olivos,74242,SI,SI,SI,SI,SI,NO,SI,SI,SI,6861010,-34.512161433984,-58.4985444232342,SI
BUENOS AIRES,Vicente López,Vicente López,23668,SI,SI,SI,SI,NO,SI,SI,SI,SI,6861010,-34.525536745172,-58.4736495025234,SI
BUENOS AIRES,Vicente López,Villa Adelina,9122,NO,SI,NO,SI,NO,NO,NO,SI,SI,6861010,-34.5287596487564,-58.5460242623901,SI
CABA,COMUNA 09,LINIERS,44132,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.6437960835294,-58.5191298958228,SI
CORDOBA,San Alberto,San Lorenzo,122,NO,NO,NO,NO,NO,SI,NO,SI,SI,14126140,-31.6822276756771,-65.0255685400222,SI
CORDOBA,San Alberto,San Martín,225,NO,NO,NO,NO,NO,NO,NO,NO,NO,14126150,-31.8969863219692,-65.5246625976026,NO
CORDOBA,San Alberto,San Pedro,3361,NO,NO,NO,SI,NO,SI,NO,NO,SI,14126160,-31.9368244076607,-65.2192402223011,SI
CORDOBA,San Alberto,San Vicente,658,NO,NO,NO,SI,NO,SI,SI,NO,SI,14126170,-31.8549846523947,-65.4304499825783,SI
CORDOBA,San Alberto,Sauce Arriba,471,NO,NO,NO,NO,NO,SI,NO,NO,NO,14126180,-31.9143833881487,-65.1687928322254,SI
CORDOBA,San Alberto,Tasna,5,NO,NO,NO,NO,NO,NO,NO,NO,NO,14126190,-31.6303406921333,-65.1483381584252,NO
CORDOBA,San Alberto,Villa Cura Brochero,6351,NO,SI,NO,SI,NO,SI,NO,SI,SI,14126200,-31.7063690825109,-65.0191109777329,SI
CORDOBA,San Alberto,Villa Sarmiento,5207,SI,NO,NO,SI,NO,SI,NO,NO,SI,14126210,-31.9366572471396,-65.191796702404,SI
CORDOBA,San Javier,Conlara,153,NO,NO,NO,NO,NO,SI,NO,NO,NO,14133010,-32.0788609958395,-65.2312586416728,SI
CABA,COMUNA 09,MATADEROS,64436,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.6583682885816,-58.5017319521438,SI
ENTRE RIOS,Victoria,Rincón de Nogoyá,0,NO,NO,NO,NO,NO,SI,SI,NO,SI,,-32.7840822565326,-59.9066011827697,SI
ENTRE RIOS,Victoria,Victoria,30623,SI,NO,NO,SI,NO,SI,SI,SI,SI,30105060,-32.6205968368011,-60.1533126380173,SI
ENTRE RIOS,Villaguay,Estación Raíces,138,SI,NO,NO,NO,NO,SI,SI,NO,SI,30113010,-31.908248192653,-59.2606926522048,SI
ENTRE RIOS,Villaguay,Ingeniero Miguel Sajaroff,399,NO,NO,NO,NO,NO,SI,SI,NO,NO,30113020,-31.9569336301554,-58.8491174614017,SI
ENTRE RIOS,Villaguay,Jubileo,631,NO,NO,NO,SI,NO,SI,SI,NO,SI,30113030,-31.7336733349136,-58.634038044354,SI
ENTRE RIOS,Villaguay,Mojones Norte,0,NO,NO,NO,NO,NO,NO,NO,NO,SI,,-31.5083237598534,-59.2008898465196,SI
ENTRE RIOS,Villaguay,Paso de la Laguna,348,NO,NO,NO,NO,NO,SI,NO,NO,NO,30113050,-31.8057649065599,-59.1651613714524,SI
CABA,COMUNA 15,CHACARITA,27761,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.5883730730472,-58.4541748568778,SI
MENDOZA,Luján de Cuyo,Los Manantiales,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-32.8990128008468,-69.3340868979844,SI
MENDOZA,Luján de Cuyo,Luján de Cuyo,82615,SI,NO,SI,SI,NO,SI,SI,SI,SI,50063090,-33.0328665626243,-68.8912066261393,SI
MENDOZA,Luján de Cuyo,MAYOR DRUMMOND,0,NO,NO,NO,SI,NO,SI,NO,SI,SI,,-33.0038391611615,-68.8612966964436,SI
MENDOZA,Luján de Cuyo,Perdriel,8531,SI,NO,SI,SI,NO,SI,SI,SI,NO,50063100,-33.0690096392441,-68.8986010698045,SI
MENDOZA,Luján de Cuyo,Piedras Blancas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-33.0198804741995,-69.3030036808918,NO
SAN LUIS,Libertador Grl. San Martín,Mesilla Del Cura,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-32.44741394,-65.82632991,NO
CABA,COMUNA 15,PARQUE CHAS,17489,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.5855218978064,-58.4791226108546,SI
MENDOZA,Luján de Cuyo,Potrerillos,292,NO,NO,NO,SI,SI,SI,SI,SI,SI,50063110,-32.945486814506,-69.2086449063504,SI
MENDOZA,Luján de Cuyo,Ugarteche,4561,NO,NO,NO,SI,NO,SI,SI,SI,SI,50063120,-33.2109451573216,-68.8972088041994,SI
MENDOZA,Luján de Cuyo,Valle Del Sol,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-33.0174255607471,-69.2972914626044,NO
MENDOZA,Luján de Cuyo,Villa El Refugio,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-32.9975296309707,-69.317680250878,NO
MENDOZA,Luján de Cuyo,VISTALBA,0,NO,NO,NO,SI,NO,SI,NO,SI,SI,,-33.0237918976098,-68.9247432402669,SI
MENDOZA,Maipú,Barrancas,194,NO,NO,NO,NO,NO,SI,SI,SI,SI,50070010,-33.0833355400244,-68.7343792557021,SI
